By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,player_name,player_id
2023-24,MIL,73,35.3,24.3,7.4,17.5,42.4,3.0,8.5,35.4,6.5,7.0,92.0,0.5,3.9,4.4,7.0,2.6,1.0,0.2,1.8,41.1,12,0,5.3,Damian Lillard,14
2022-23,POR,58,36.3,32.2,9.6,20.7,46.3,4.2,11.3,37.1,8.8,9.6,91.4,0.8,4.0,4.8,7.3,3.3,0.9,0.3,1.9,49.1,16,2,1.8,Damian Lillard,14
2021-22,POR,29,36.4,24.0,7.7,19.0,40.2,3.2,9.8,32.4,5.5,6.2,87.8,0.4,3.7,4.1,7.3,2.9,0.6,0.4,1.3,39.9,8,0,-1.0,Damian Lillard,14
2020-21,POR,67,35.8,28.8,9.0,19.9,45.1,4.1,10.5,39.1,6.7,7.2,92.8,0.5,3.7,4.2,7.5,3.0,0.9,0.3,1.5,45.7,16,0,3.0,Damian Lillard,14
2019-20,POR,66,37.5,30.0,9.5,20.4,46.3,4.1,10.2,40.1,7.0,7.8,88.8,0.5,3.8,4.3,8.0,2.9,1.1,0.3,1.7,48.4,19,1,1.3,Damian Lillard,14
2018-19,POR,80,35.5,25.8,8.5,19.2,44.4,3.0,8.0,36.9,5.9,6.4,91.2,0.9,3.8,4.6,6.9,2.7,1.1,0.4,1.9,43.7,13,0,6.2,Damian Lillard,14
2017-18,POR,73,36.6,26.9,8.5,19.4,43.9,3.1,8.6,36.1,6.8,7.4,91.6,0.8,3.6,4.5,6.6,2.8,1.1,0.4,1.6,43.6,11,0,4.7,Damian Lillard,14
2016-17,POR,75,35.9,27.0,8.8,19.8,44.4,2.9,7.7,37.0,6.5,7.3,89.5,0.6,4.3,4.9,5.9,2.6,0.9,0.3,2.0,42.6,11,0,1.1,Damian Lillard,14
2015-16,POR,75,35.7,25.1,8.2,19.7,41.9,3.1,8.1,37.5,5.5,6.2,89.2,0.6,3.4,4.0,6.8,3.2,0.9,0.4,2.2,40.6,15,0,1.3,Damian Lillard,14
2014-15,POR,82,35.7,21.0,7.2,16.6,43.4,2.4,7.0,34.3,4.2,4.9,86.4,0.6,4.0,4.6,6.2,2.7,1.2,0.3,2.0,37.4,6,0,3.7,Damian Lillard,14
2013-14,POR,82,35.8,20.7,6.7,15.9,42.4,2.7,6.8,39.4,4.5,5.2,87.1,0.4,3.1,3.5,5.6,2.4,0.8,0.3,2.4,34.0,6,0,4.4,Damian Lillard,14
2012-13,POR,82,38.6,19.0,6.7,15.7,42.9,2.3,6.1,36.8,3.3,3.9,84.4,0.5,2.6,3.1,6.5,3.0,0.9,0.2,2.1,33.0,7,0,-0.8,Damian Lillard,14
2024-25,CLE,34,30.0,20.5,7.4,14.9,49.5,2.9,6.8,43.1,2.9,3.1,91.5,0.5,2.1,2.6,6.6,2.3,1.1,0.2,2.1,35.4,4,0,7.7,Darius Garland,44
2023-24,CLE,57,33.3,18.0,6.6,14.8,44.6,2.3,6.2,37.1,2.6,3.1,83.4,0.5,2.1,2.7,6.5,3.1,1.3,0.1,1.7,32.2,6,0,2.0,Darius Garland,44
2022-23,CLE,69,35.5,21.6,7.6,16.4,46.2,2.4,6.0,41.0,4.0,4.7,86.3,0.4,2.3,2.7,7.8,2.9,1.2,0.1,2.1,37.7,18,0,6.3,Darius Garland,44
2021-22,CLE,68,35.7,21.7,8.0,17.3,46.2,2.6,6.7,38.3,3.2,3.5,89.2,0.6,2.7,3.3,8.6,3.6,1.3,0.1,1.7,39.1,29,1,5.5,Darius Garland,44
2020-21,CLE,54,33.1,17.4,6.7,14.9,45.1,1.9,4.9,39.5,2.1,2.4,84.8,0.4,2.0,2.4,6.1,3.0,1.2,0.1,2.0,30.4,6,0,-4.4,Darius Garland,44
2019-20,CLE,59,30.9,12.3,4.7,11.8,40.1,1.8,5.0,35.5,1.1,1.2,87.5,0.5,1.4,1.9,3.9,2.6,0.7,0.1,1.6,20.2,1,0,-5.0,Darius Garland,44
2024-25,SAC,34,37.2,26.8,9.9,20.2,49.2,2.1,6.3,32.9,4.8,6.0,80.4,1.1,3.9,5.0,6.2,3.4,1.6,0.4,2.8,44.5,5,0,0.6,Deaaron Fox,9
2023-24,SAC,74,35.9,26.6,9.7,20.9,46.5,2.9,7.8,36.9,4.2,5.7,73.8,0.9,3.7,4.6,5.6,2.6,2.0,0.4,2.6,45.3,6,0,3.1,Deaaron Fox,9
2022-23,SAC,73,33.4,25.0,9.3,18.2,51.2,1.6,5.0,32.4,4.7,6.0,78.0,0.5,3.6,4.2,6.1,2.5,1.1,0.3,2.4,41.1,11,0,2.4,Deaaron Fox,9
2021-22,SAC,59,35.3,23.2,8.7,18.5,47.3,1.3,4.2,29.7,4.4,5.9,75.0,0.4,3.5,3.9,5.6,2.8,1.2,0.4,2.9,38.1,5,0,-3.3,Deaaron Fox,9
2020-21,SAC,58,35.1,25.2,9.1,19.1,47.7,1.8,5.5,32.2,5.2,7.2,71.9,0.6,2.9,3.5,7.2,3.0,1.5,0.5,2.9,43.1,11,0,-3.4,Deaaron Fox,9
2019-20,SAC,51,32.0,21.1,7.7,16.0,48.0,1.1,3.6,29.2,4.7,6.7,70.5,0.7,3.2,3.8,6.8,3.1,1.5,0.5,2.8,38.7,9,0,-2.4,Deaaron Fox,9
2018-19,SAC,81,31.4,17.3,6.2,13.6,45.8,1.1,2.9,37.1,3.7,5.1,72.7,0.5,3.2,3.8,7.3,2.8,1.6,0.6,2.5,36.5,16,1,0.8,Deaaron Fox,9
2017-18,SAC,73,27.7,11.6,4.5,10.9,41.2,0.6,2.1,30.7,1.9,2.7,72.3,0.5,2.3,2.8,4.4,2.4,1.0,0.3,2.2,22.8,3,0,-5.7,Deaaron Fox,9
2024-25,POR,26,30.5,14.3,6.7,11.8,56.9,0.2,1.1,21.4,0.7,1.1,62.1,2.8,7.3,10.2,1.5,1.8,0.8,1.0,2.3,32.4,15,0,-8.0,Deandre Ayton,95
2023-24,POR,55,32.4,16.7,7.8,13.6,57.0,0.0,0.2,10.0,1.2,1.4,82.3,3.2,7.9,11.1,1.6,1.8,1.0,0.8,2.0,36.0,32,0,-5.8,Deandre Ayton,95
2022-23,PHX,67,30.4,18.0,7.8,13.2,58.9,0.1,0.4,29.2,2.3,3.0,76.0,2.6,7.4,10.0,1.7,1.8,0.6,0.8,2.8,34.7,36,0,-0.1,Deandre Ayton,95
2021-22,PHX,58,29.5,17.2,7.6,12.0,63.4,0.1,0.3,36.8,1.8,2.4,74.6,2.6,7.7,10.2,1.4,1.6,0.7,0.7,2.4,34.2,30,0,5.9,Deandre Ayton,95
2020-21,PHX,69,30.6,14.4,6.2,10.0,62.6,0.1,0.3,20.0,1.9,2.5,76.9,3.3,7.2,10.5,1.4,1.5,0.6,1.2,2.8,33.1,33,0,4.0,Deandre Ayton,95
2019-20,PHX,38,32.5,18.2,8.2,14.9,54.6,0.1,0.3,23.1,1.8,2.3,75.3,3.9,7.6,11.5,1.9,2.1,0.7,1.5,3.1,39.3,23,0,2.6,Deandre Ayton,95
2018-19,PHX,71,30.7,16.3,7.2,12.3,58.5,0.0,0.1,0.0,2.0,2.7,74.6,3.1,7.1,10.3,1.8,1.8,0.9,0.9,2.9,34.9,39,0,-5.4,Deandre Ayton,95
2024-25,ATL,25,27.9,19.8,6.4,13.4,47.9,2.7,6.3,43.3,4.2,4.9,86.1,0.6,3.4,4.0,1.4,1.4,0.9,0.1,2.3,28.3,0,0,0.5,Deandre Hunter,42
2023-24,ATL,57,29.5,15.6,5.3,11.6,45.9,2.1,5.3,38.5,2.9,3.4,84.7,0.5,3.4,3.9,1.5,1.5,0.7,0.3,2.6,24.1,3,0,-0.9,Deandre Hunter,42
2022-23,ATL,67,31.7,15.4,5.7,12.3,46.1,1.5,4.3,35.0,2.6,3.1,82.6,0.7,3.6,4.2,1.4,1.2,0.5,0.3,3.0,23.7,1,0,-0.3,Deandre Hunter,42
2021-22,ATL,53,29.8,13.4,4.8,10.8,44.2,1.4,3.7,37.9,2.4,3.1,76.5,0.5,2.8,3.3,1.3,1.3,0.7,0.4,2.9,21.2,2,0,0.5,Deandre Hunter,42
2020-21,ATL,23,29.5,15.0,5.2,10.8,48.4,1.3,4.1,32.6,3.2,3.7,85.9,0.7,4.0,4.8,1.9,1.3,0.8,0.5,2.6,26.3,1,0,3.7,Deandre Hunter,42
2019-20,ATL,63,32.0,12.3,4.4,10.8,41.0,1.7,4.8,35.5,1.7,2.3,76.4,0.7,3.8,4.5,1.8,1.6,0.7,0.3,2.9,21.8,3,0,-4.1,Deandre Hunter,42
2024-25,NOP,20,33.7,16.1,6.1,16.0,37.9,1.3,5.3,24.8,2.7,3.4,80.6,0.5,5.9,6.4,7.9,3.8,2.5,0.5,2.3,40.7,6,1,-9.7,Dejounte Murray,81
2023-24,ATL,78,35.7,22.5,8.6,18.8,45.9,2.6,7.1,36.3,2.7,3.4,79.4,0.8,4.5,5.3,6.4,2.6,1.4,0.3,1.8,41.1,20,1,-2.0,Dejounte Murray,81
2022-23,ATL,74,36.4,20.5,8.3,17.8,46.4,1.8,5.2,34.4,2.1,2.6,83.2,0.7,4.5,5.3,6.1,2.2,1.5,0.3,1.4,39.0,8,1,-0.8,Dejounte Murray,81
2021-22,SAS,68,34.8,21.1,8.4,18.3,46.2,1.4,4.3,32.7,2.9,3.6,79.4,1.2,7.1,8.3,9.2,2.6,2.0,0.3,2.0,49.4,39,13,0.7,Dejounte Murray,81
2020-21,SAS,67,31.9,15.7,6.6,14.5,45.3,0.9,3.0,31.7,1.6,2.0,79.1,0.9,6.2,7.1,5.4,1.7,1.5,0.1,2.0,35.4,13,4,1.3,Dejounte Murray,81
2019-20,SAS,66,25.6,10.9,4.5,9.7,46.2,0.6,1.7,36.9,1.4,1.7,79.8,1.0,4.8,5.8,4.1,1.9,1.7,0.3,2.2,28.0,6,0,-2.9,Dejounte Murray,81
2017-18,SAS,81,21.5,8.1,3.3,7.5,44.3,0.1,0.4,26.5,1.3,1.8,70.9,1.4,4.3,5.7,2.9,1.7,1.2,0.4,1.9,22.2,7,0,1.9,Dejounte Murray,81
2016-17,SAS,38,8.5,3.4,1.3,3.1,43.1,0.2,0.6,39.1,0.6,0.8,70.0,0.2,0.9,1.1,1.3,1.0,0.2,0.2,0.8,6.7,0,0,0.0,Dejounte Murray,81
2024-25,SAC,32,35.4,20.8,7.8,16.0,48.6,0.7,2.3,30.7,4.6,5.3,85.9,0.6,3.2,3.8,3.8,1.6,1.3,0.4,2.1,34.6,0,0,2.2,Demar Derozan,43
2023-24,CHI,79,37.8,24.0,8.2,17.2,48.0,0.9,2.8,33.3,6.6,7.7,85.3,0.5,3.8,4.3,5.3,1.7,1.1,0.6,2.0,40.6,7,0,-0.8,Demar Derozan,43
2022-23,CHI,74,36.2,24.5,8.9,17.6,50.4,0.6,1.9,32.4,6.2,7.1,87.2,0.5,4.2,4.6,5.1,2.1,1.1,0.5,2.5,40.5,6,0,0.9,Demar Derozan,43
2021-22,CHI,76,36.1,27.9,10.2,20.2,50.4,0.7,1.9,35.2,6.8,7.8,87.7,0.7,4.4,5.2,4.9,2.4,0.9,0.3,2.3,42.7,6,0,1.0,Demar Derozan,43
2020-21,SAS,61,33.7,21.6,7.5,15.1,49.5,0.3,1.2,25.7,6.3,7.2,88.0,0.7,3.6,4.2,6.9,2.0,0.9,0.2,2.1,38.6,13,0,-1.7,Demar Derozan,43
2019-20,SAS,68,34.1,22.1,8.2,15.4,53.1,0.1,0.5,25.7,5.6,6.6,84.5,0.6,4.9,5.5,5.6,2.4,1.0,0.3,2.6,38.7,7,0,-1.7,Demar Derozan,43
2018-19,SAS,77,34.9,21.2,8.2,17.1,48.1,0.1,0.6,15.6,4.8,5.7,83.0,0.7,5.3,6.0,6.2,2.6,1.1,0.5,2.3,39.9,12,1,0.1,Demar Derozan,43
2017-18,TOR,80,33.9,23.0,8.1,17.7,45.6,1.1,3.6,31.0,5.8,7.0,82.5,0.7,3.2,3.9,5.2,2.2,1.1,0.3,1.9,37.4,0,0,5.5,Demar Derozan,43
2016-17,TOR,74,35.4,27.3,9.7,20.9,46.7,0.4,1.7,26.6,7.4,8.7,84.2,0.9,4.3,5.2,3.9,2.4,1.1,0.2,1.8,40.7,5,0,2.0,Demar Derozan,43
2015-16,TOR,78,35.9,23.5,7.9,17.7,44.6,0.6,1.8,33.8,7.1,8.4,85.0,0.8,3.7,4.5,4.0,2.2,1.0,0.3,2.1,36.6,3,0,2.2,Demar Derozan,43
2014-15,TOR,60,35.0,20.1,6.8,16.5,41.3,0.4,1.5,28.4,6.0,7.2,83.2,0.7,3.9,4.6,3.5,2.3,1.2,0.2,2.0,32.8,4,0,2.2,Demar Derozan,43
2013-14,TOR,79,38.2,22.7,7.6,17.8,42.9,0.8,2.7,30.5,6.6,8.0,82.4,0.6,3.7,4.3,4.0,2.2,1.1,0.4,2.5,35.9,2,0,2.3,Demar Derozan,43
2012-13,TOR,82,36.7,18.1,6.7,15.0,44.5,0.4,1.5,28.3,4.3,5.2,83.1,0.6,3.3,3.9,2.5,1.8,0.9,0.3,2.1,28.3,0,0,-1.4,Demar Derozan,43
2011-12,TOR,63,35.0,16.7,6.0,14.3,42.2,0.4,1.5,26.1,4.3,5.3,81.0,0.6,2.7,3.3,2.0,2.0,0.8,0.3,2.6,24.9,0,0,-1.5,Demar Derozan,43
2010-11,TOR,82,34.8,17.2,6.6,14.1,46.7,0.1,0.6,9.6,4.0,4.9,81.3,0.9,2.9,3.8,1.8,1.8,1.0,0.4,2.6,27.0,1,0,-5.0,Demar Derozan,43
2009-10,TOR,77,21.6,8.6,3.3,6.6,49.8,0.1,0.2,25.0,1.9,2.5,76.3,0.9,2.0,2.9,0.7,0.8,0.6,0.2,2.3,14.7,0,0,-3.0,Demar Derozan,43
2024-25,TOT,34,31.7,15.5,5.4,12.9,41.6,2.1,6.0,35.5,2.6,3.1,85.7,0.3,2.5,2.8,6.0,2.4,0.9,0.1,2.4,28.7,4,0,-3.2,Dennis Smith Jr.,85
2024-25,GSW,11,27.9,9.5,3.3,10.5,31.3,1.3,4.8,26.4,1.6,2.2,75.0,0.5,1.8,2.4,4.6,2.0,0.5,0.1,2.4,19.2,0,0,-9.7,Dennis Smith Jr.,85
2024-25,BKN,23,33.6,18.4,6.4,14.1,45.2,2.5,6.5,38.7,3.1,3.5,88.9,0.2,2.8,3.0,6.6,2.6,1.1,0.2,2.4,33.2,4,0,-0.1,Dennis Smith Jr.,85
2023-24,TOT,80,31.1,14.0,5.0,11.6,43.5,1.7,4.6,37.5,2.2,2.7,83.6,0.5,2.5,3.0,6.1,1.9,0.8,0.2,2.1,27.9,8,0,-1.6,Dennis Smith Jr.,85
2023-24,BKN,29,32.0,14.6,5.4,12.7,42.4,2.1,5.1,41.2,1.8,2.2,79.7,0.6,2.9,3.5,6.0,2.4,0.6,0.3,2.0,28.2,2,0,-3.3,Dennis Smith Jr.,85
2023-24,TOR,51,30.6,13.7,4.8,11.0,44.2,1.5,4.3,35.0,2.5,2.9,85.2,0.4,2.3,2.7,6.1,1.6,0.9,0.2,2.1,27.7,6,0,-0.6,Dennis Smith Jr.,85
2022-23,LAL,66,30.1,12.6,4.1,9.8,41.5,1.1,3.4,32.9,3.3,3.8,85.7,0.3,2.2,2.5,4.5,1.7,0.8,0.2,2.2,23.4,2,0,1.9,Dennis Smith Jr.,85
2021-22,TOT,64,28.7,13.5,4.9,11.3,43.1,1.3,3.9,34.4,2.5,2.9,85.3,0.5,2.8,3.3,4.6,2.2,0.8,0.1,2.4,25.1,1,0,-0.5,Dennis Smith Jr.,85
2021-22,HOU,15,27.0,10.9,3.7,9.3,39.3,1.3,3.9,32.8,2.3,2.6,87.2,0.4,2.9,3.3,5.9,2.6,0.8,0.2,2.5,24.1,1,0,-6.8,Dennis Smith Jr.,85
2021-22,BOS,49,29.2,14.4,5.2,11.9,44.0,1.4,3.9,34.9,2.5,3.0,84.8,0.6,2.8,3.3,4.2,2.1,0.8,0.1,2.4,25.4,0,0,1.4,Dennis Smith Jr.,85
2020-21,LAL,61,32.1,15.4,5.4,12.5,43.7,1.2,3.5,33.5,3.4,4.0,84.8,0.5,3.0,3.5,5.8,2.7,1.1,0.2,2.6,29.6,6,0,1.4,Dennis Smith Jr.,85
2019-20,OKC,65,30.8,18.9,7.0,14.8,46.9,1.9,5.0,38.5,3.0,3.6,83.9,0.3,3.3,3.6,4.0,2.6,0.7,0.2,2.2,29.5,0,0,3.6,Dennis Smith Jr.,85
2018-19,OKC,79,29.3,15.5,5.8,14.0,41.4,1.6,4.6,34.1,2.4,2.9,81.9,0.5,3.1,3.6,4.1,2.2,0.8,0.2,2.4,26.7,3,0,2.1,Dennis Smith Jr.,85
2017-18,ATL,67,31.0,19.4,7.5,17.1,43.6,1.1,3.9,29.0,3.4,4.0,84.9,0.7,2.4,3.1,6.2,2.7,1.1,0.1,2.2,33.2,5,0,-4.1,Dennis Smith Jr.,85
2016-17,ATL,79,31.5,17.9,6.9,15.4,45.1,1.3,3.7,34.0,2.8,3.2,85.5,0.5,2.6,3.1,6.3,3.3,0.9,0.2,1.9,31.3,10,0,-1.0,Dennis Smith Jr.,85
2015-16,ATL,80,20.3,11.0,4.1,9.8,42.1,1.0,3.0,32.2,1.8,2.3,79.1,0.3,2.2,2.6,4.4,2.3,0.9,0.1,1.7,21.3,2,0,2.8,Dennis Smith Jr.,85
2014-15,ATL,77,19.7,10.0,3.7,8.6,42.7,0.7,1.9,35.1,1.9,2.3,82.7,0.4,1.8,2.1,4.1,1.9,0.6,0.1,1.6,18.8,5,0,0.1,Dennis Smith Jr.,85
2013-14,ATL,49,13.1,3.7,1.5,3.8,38.3,0.2,0.9,23.8,0.6,0.9,67.4,0.1,1.1,1.2,1.9,1.2,0.3,0.0,1.1,7.8,0,0,-4.2,Dennis Smith Jr.,85
2024-25,BOS,35,34.3,17.1,5.9,13.1,45.2,3.6,9.1,39.2,1.7,2.1,82.2,0.9,3.6,4.5,4.4,1.7,0.9,1.3,2.1,34.1,1,0,7.7,Derrick White,71
2023-24,BOS,73,32.6,15.2,5.3,11.5,46.1,2.7,6.8,39.6,1.9,2.1,90.1,0.7,3.5,4.2,5.2,1.5,1.0,1.2,2.1,33.1,5,1,8.5,Derrick White,71
2022-23,BOS,82,28.3,12.4,4.3,9.2,46.2,1.8,4.8,38.1,2.0,2.3,87.5,0.6,2.9,3.6,3.9,1.2,0.7,0.9,2.2,26.2,7,0,6.0,Derrick White,71
2021-22,TOT,75,29.3,13.2,4.5,10.7,42.1,1.5,4.9,31.2,2.7,3.1,86.4,0.5,3.0,3.5,4.9,1.6,0.9,0.8,2.3,28.0,2,0,2.7,Derrick White,71
2021-22,BOS,26,27.4,11.0,3.6,8.8,40.9,1.3,4.3,30.6,2.5,2.9,85.3,0.5,2.9,3.4,3.5,1.2,0.6,0.6,2.2,22.7,0,0,6.5,Derrick White,71
2021-22,SAS,49,30.3,14.4,5.0,11.6,42.6,1.7,5.3,31.4,2.8,3.3,86.9,0.5,3.0,3.5,5.6,1.8,1.0,0.9,2.4,30.8,2,0,0.7,Derrick White,71
2020-21,SAS,36,29.5,15.4,5.2,12.6,41.1,2.3,6.8,34.6,2.7,3.2,85.1,0.4,2.6,3.0,3.5,1.3,0.7,1.0,2.5,28.1,0,0,2.6,Derrick White,71
2019-20,SAS,68,24.7,11.3,3.7,8.1,45.8,1.2,3.2,36.6,2.6,3.1,85.3,0.5,2.8,3.3,3.5,1.3,0.6,0.9,2.2,23.7,0,0,0.6,Derrick White,71
2018-19,SAS,67,25.8,9.9,3.9,8.1,47.9,0.7,2.1,33.8,1.4,1.8,77.2,0.5,3.2,3.7,3.9,1.4,1.0,0.7,2.2,23.9,0,0,2.3,Derrick White,71
2017-18,SAS,17,8.2,3.2,0.9,1.9,48.5,0.5,0.8,61.5,0.8,1.2,70.0,0.3,1.2,1.5,0.5,0.4,0.2,0.2,0.5,6.7,0,0,1.8,Derrick White,71
2024-25,MEM,28,29.0,16.7,6.2,13.2,46.8,2.0,5.9,34.8,2.3,2.7,85.3,0.8,5.1,5.9,5.2,2.6,1.2,0.5,2.5,34.0,3,0,5.3,Desmond Bane,73
2023-24,MEM,42,34.4,23.7,8.6,18.5,46.4,3.3,8.6,38.1,3.3,3.8,87.0,0.9,3.5,4.4,5.5,2.7,1.0,0.5,2.9,39.2,3,0,-4.8,Desmond Bane,73
2022-23,MEM,58,31.7,21.5,7.8,16.2,47.9,2.9,7.0,40.8,3.1,3.5,88.3,0.7,4.3,5.0,4.4,2.2,1.0,0.4,2.6,36.0,1,0,6.1,Desmond Bane,73
2021-22,MEM,76,29.8,18.2,6.7,14.5,46.1,3.0,6.9,43.6,1.8,2.0,90.3,0.6,3.8,4.4,2.7,1.5,1.2,0.4,2.6,30.9,0,0,4.8,Desmond Bane,73
2020-21,MEM,68,22.3,9.2,3.4,7.3,46.9,1.7,4.0,43.2,0.6,0.7,81.6,0.5,2.6,3.1,1.7,0.9,0.6,0.2,1.8,17.1,0,0,0.2,Desmond Bane,73
2024-25,PHX,27,36.3,24.7,7.8,18.2,42.9,2.6,7.7,34.1,6.5,7.2,90.2,1.1,2.5,3.7,6.5,2.3,1.1,0.3,2.1,40.9,3,0,-1.6,Devin Booker,17
2023-24,PHX,68,36.0,27.1,9.4,19.2,49.2,2.2,6.1,36.4,6.0,6.7,88.6,0.8,3.7,4.5,6.9,2.6,0.9,0.4,3.0,44.2,13,0,4.6,Devin Booker,17
2022-23,PHX,53,34.6,27.8,9.9,20.1,49.4,2.1,6.0,35.1,5.8,6.8,85.5,0.9,3.7,4.5,5.5,2.7,1.0,0.3,3.0,42.7,5,0,4.7,Devin Booker,17
2021-22,PHX,68,34.5,26.8,9.7,20.9,46.6,2.7,7.0,38.3,4.6,5.3,86.8,0.7,4.4,5.0,4.8,2.4,1.1,0.4,2.6,42.2,5,0,6.9,Devin Booker,17
2020-21,PHX,67,33.9,25.6,9.3,19.2,48.4,1.9,5.5,34.0,5.1,5.9,86.7,0.5,3.7,4.2,4.3,3.1,0.8,0.2,2.7,37.1,1,0,4.9,Devin Booker,17
2019-20,PHX,70,35.9,26.6,9.0,18.3,48.9,2.0,5.7,35.4,6.7,7.3,91.9,0.4,3.8,4.2,6.5,3.8,0.7,0.3,3.0,40.6,11,0,1.9,Devin Booker,17
2018-19,PHX,64,35.0,26.6,9.2,19.6,46.7,2.1,6.5,32.6,6.1,7.1,86.6,0.6,3.5,4.1,6.8,4.1,0.9,0.2,3.1,40.8,12,0,-5.2,Devin Booker,17
2017-18,PHX,54,34.5,24.9,8.4,19.5,43.2,2.7,7.1,38.3,5.4,6.1,87.8,0.5,4.0,4.5,4.7,3.6,0.9,0.3,3.1,37.2,4,0,-6.6,Devin Booker,17
2016-17,PHX,78,35.0,22.1,7.8,18.3,42.3,1.9,5.2,36.3,4.7,5.7,83.2,0.6,2.6,3.2,3.4,3.1,0.9,0.3,3.1,31.6,0,0,-2.9,Devin Booker,17
2015-16,PHX,76,27.7,13.8,4.8,11.4,42.3,1.3,3.8,34.3,2.8,3.4,84.0,0.4,2.1,2.5,2.6,2.1,0.6,0.3,3.0,21.1,3,0,-4.9,Devin Booker,17
2024-25,SAS,21,28.8,15.4,5.9,13.3,43.9,2.0,5.7,34.2,1.8,2.2,78.7,0.9,2.6,3.5,3.1,1.6,1.2,0.5,1.6,27.6,0,0,-5.6,Devin Vassell,86
2023-24,SAS,68,33.1,19.5,7.3,15.5,47.2,2.4,6.6,37.2,2.4,3.0,80.1,0.4,3.4,3.8,4.1,1.6,1.1,0.3,1.1,32.8,0,0,-4.3,Devin Vassell,86
2022-23,SAS,38,31.0,18.5,6.9,15.7,43.9,2.7,7.0,38.7,2.1,2.6,78.0,0.2,3.7,3.9,3.6,1.5,1.1,0.4,1.5,31.8,0,0,-7.8,Devin Vassell,86
2021-22,SAS,71,27.3,12.3,4.6,10.8,42.7,1.9,5.4,36.1,1.2,1.4,83.8,0.6,3.7,4.3,1.9,0.8,1.1,0.6,2.0,24.5,1,0,0.5,Devin Vassell,86
2020-21,SAS,62,17.0,5.5,2.0,4.9,40.6,0.8,2.4,34.7,0.7,0.8,84.3,0.4,2.4,2.8,0.9,0.4,0.7,0.3,1.4,12.8,0,0,-1.0,Devin Vassell,86
2024-25,SAC,34,35.9,20.6,8.1,13.7,59.2,1.1,2.4,44.4,3.3,4.2,77.8,3.8,10.0,13.8,6.3,2.9,0.7,0.5,3.6,47.4,32,5,3.9,Domantas Sabonis,41
2023-24,SAC,82,35.7,19.4,7.7,13.0,59.4,0.4,1.1,37.9,3.6,5.1,70.4,3.6,10.1,13.7,8.2,3.3,0.9,0.6,3.0,49.3,77,26,0.8,Domantas Sabonis,41
2022-23,SAC,79,34.6,19.1,7.3,11.9,61.5,0.4,1.1,37.3,4.1,5.5,74.2,3.2,9.1,12.3,7.3,2.9,0.8,0.5,3.5,45.8,65,14,2.7,Domantas Sabonis,41
2021-22,TOT,62,34.4,18.9,7.1,12.5,57.3,0.6,2.0,31.2,4.0,5.4,74.1,3.2,8.9,12.1,5.2,3.1,1.0,0.4,3.3,42.3,46,5,-0.2,Domantas Sabonis,41
2021-22,SAC,15,33.6,18.9,7.5,13.5,55.4,0.3,1.1,23.5,3.7,4.9,74.3,3.1,9.3,12.3,5.8,3.5,0.9,0.3,3.8,42.5,12,0,-1.8,Domantas Sabonis,41
2021-22,IND,47,34.7,18.9,7.0,12.1,58.0,0.7,2.3,32.4,4.1,5.5,74.0,3.3,8.8,12.1,5.0,3.0,1.0,0.5,3.1,42.2,34,5,0.3,Domantas Sabonis,41
2020-21,IND,62,36.0,20.3,7.8,14.6,53.5,0.8,2.6,32.1,3.9,5.3,73.2,2.4,9.5,12.0,6.7,3.4,1.2,0.5,3.3,46.6,48,9,-1.5,Domantas Sabonis,41
2019-20,IND,62,34.8,18.5,7.4,13.7,54.0,0.3,1.1,25.4,3.5,4.8,72.3,3.0,9.4,12.4,5.0,2.7,0.8,0.5,3.1,41.9,50,4,2.6,Domantas Sabonis,41
2018-19,IND,74,24.8,14.1,5.6,9.5,59.0,0.1,0.2,52.9,2.8,3.9,71.5,2.5,6.8,9.3,2.9,2.2,0.6,0.4,3.2,30.6,30,0,2.6,Domantas Sabonis,41
2017-18,IND,74,24.5,11.6,4.6,8.9,51.4,0.2,0.5,35.1,2.3,3.0,75.0,2.2,5.5,7.7,2.0,1.9,0.5,0.4,3.0,25.0,15,0,0.5,Domantas Sabonis,41
2016-17,OKC,81,20.1,5.9,2.4,5.9,39.9,0.6,2.0,32.1,0.5,0.8,65.7,0.6,3.0,3.6,1.0,1.0,0.5,0.4,2.5,13.3,2,0,0.2,Domantas Sabonis,41
2024-25,CLE,34,31.3,23.3,8.2,18.0,45.7,3.8,9.3,41.3,3.0,3.6,81.5,0.5,3.9,4.4,4.6,2.1,1.5,0.2,1.9,38.6,2,0,8.1,Donovan Mitchell,26
2023-24,CLE,55,35.3,26.6,9.1,19.8,46.2,3.3,9.0,36.8,5.0,5.8,86.5,0.8,4.3,5.1,6.1,2.8,1.8,0.5,2.1,46.1,6,0,5.9,Donovan Mitchell,26
2022-23,CLE,68,35.8,28.3,10.0,20.6,48.4,3.6,9.3,38.6,4.7,5.4,86.7,0.9,3.3,4.3,4.4,2.6,1.5,0.4,2.5,42.9,5,0,5.0,Donovan Mitchell,26
2021-22,UTA,67,33.8,25.9,9.2,20.5,44.8,3.5,9.8,35.5,4.0,4.7,85.3,0.8,3.4,4.2,5.3,3.0,1.5,0.2,2.4,40.9,3,0,4.1,Donovan Mitchell,26
