Traditional Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,,,,
2023-24,PHI,39,33.6,119.8,109.5,10.3,31.5,1.46,15.4,7.4,23.9,16,10.6,56.1,64.4,38.7,101.09,22.5,,,,,,,,,,,
2022-23,PHI,66,34.6,119,110.2,8.8,23.3,1.21,12.7,5.7,24.3,15.7,10.5,57.3,65.5,37,97.34,21.3,,,,,,,,,,,
2021-22,PHI,68,33.8,115.6,107.8,7.9,23.6,1.33,13,6.8,27.3,17.6,9.8,53.4,61.6,37.5,96.96,21.2,,,,,,,,,,,
2020-21,PHI,51,31.1,117.8,105.8,12,15.6,0.91,10,7.8,25.4,17.2,11,54.5,63.6,35.2,100.79,20.3,,,,,,,,,,,
2019-20,PHI,51,29.5,107.2,102,5.2,17.8,0.96,11.7,9.1,27.9,18.7,12.2,51.2,59,31.5,102.07,19.4,,,,,,,,,,,
2018-19,PHI,64,33.7,112.5,104.8,7.6,18.5,1.04,12,7.5,29.2,19.1,11.6,51.7,59.3,32.7,103.92,19.6,,,,,,,,,,,
2017-18,PHI,63,30.4,110.6,98.9,11.7,18.2,0.85,11.7,7.8,25.5,17.3,13.8,51.4,57.3,33,101.09,17.7,,,,,,,,,,,
2016-17,PHI,31,25.4,102.8,98.7,4.1,17.4,0.56,9.1,8,21.8,15.2,16.2,50.8,58.4,35.6,100.3,17.4,,,,,,,,,,,
Misc Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,PTS OFF TO,2nd PTS,FBPs,PITP,Opp,Opp,Opp,Opp,BLK,BLKA,PF,PFD,,,,,,,,,,,,,,
,,,,,,,,PTS OFF TO,2nd PTS,FBPs,PITP,,,,,,,,,,,,,,,,,,
2024-25,PHI,11,29.3,3.5,1.5,0.7,9.5,10.3,7.5,9.3,24.9,1,0.5,2.3,5.9,,,,,,,,,,,,,,
2023-24,PHI,39,33.6,3.3,4.3,2.1,14,10.4,9.1,11,34.7,1.7,1.3,2.9,7.6,,,,,,,,,,,,,,
2022-23,PHI,66,34.6,4.2,2.8,2.1,14.9,11.3,9.5,10.7,32.6,1.7,1.4,3.1,7.7,,,,,,,,,,,,,,
2021-22,PHI,68,33.8,3.8,3,1.9,12,9.5,8.8,10,32.6,1.5,1.2,2.7,8.5,,,,,,,,,,,,,,
2020-21,PHI,51,31.1,3.9,3.7,1.9,10.3,10.5,7.5,9,29.1,1.4,0.9,2.4,7.4,,,,,,,,,,,,,,
2019-20,PHI,51,29.5,2.4,3.9,1.1,9,9.8,6.9,8,26,1.3,0.8,3.4,6.7,,,,,,,,,,,,,,
2018-19,PHI,64,33.7,3.3,4.1,1.5,13.1,11.8,8.7,10.1,32.9,1.9,1.2,3.3,7.7,,,,,,,,,,,,,,
2017-18,PHI,63,30.4,2.4,3,0.6,10,10.7,7.6,5.6,24.3,1.8,1.2,3.3,6.5,,,,,,,,,,,,,,
2016-17,PHI,31,25.4,2.7,2.7,1.2,7.8,10.6,5.7,8.5,20.2,2.5,1.2,3.6,7.1,,,,,,,,,,,,,,
Scoring Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,%FGA,%FGA,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,%PTS,2FGM,2FGM,3FGM,3FGM,FGM,FGM,,,,,,,,,,,
,,,,2PT,3PT,2PT,2PT MR,3PT,FBPs,FT,OffTO,PITP,%AST,%UAST,%AST,%UAST,%AST,%UAST,,,,,,,,,,,
2024-25,PHI,11,29.3,76.6,23.4,53.6,13.8,14.9,3.1,31.5,14.9,39.8,54.3,45.7,92.3,7.7,60.2,39.8,,,,,,,,,,,
2023-24,PHI,39,33.6,83.7,16.3,58.5,18.2,12,6.1,29.5,9.5,40.4,53.3,46.7,83.3,16.7,56.9,43.1,,,,,,,,,,,
2022-23,PHI,66,34.6,84.9,15.1,60.7,15.7,9.1,6.3,30.2,12.7,45,60,40,89.4,10.6,62.6,37.4,,,,,,,,,,,
2021-22,PHI,68,33.8,81.2,18.8,55.1,15.9,13.4,6.1,31.5,12.3,39.2,51.3,48.7,71,29,54.1,45.9,,,,,,,,,,,
2020-21,PHI,51,31.1,82.9,17.1,55.5,19.3,12,6.6,32.5,13.6,36.3,42.9,57.1,87.9,12.1,48.6,51.4,,,,,,,,,,,
2019-20,PHI,51,29.5,78.5,21.5,55.5,16.4,14.6,4.7,29.9,10.3,39.1,45.2,54.8,91.2,8.8,52.1,47.9,,,,,,,,,,,
2018-19,PHI,64,33.7,78.1,21.9,56.9,9.4,13.5,5.6,29.6,12,47.5,48.7,51.3,92.4,7.6,54.7,45.3,,,,,,,,,,,
2017-18,PHI,63,30.4,79.7,20.3,61.5,17.9,13.7,2.6,24.8,10.7,43.6,43.9,56.1,92.4,7.6,50.2,49.8,,,,,,,,,,,
2016-17,PHI,31,25.4,77.2,22.8,52.3,13.7,17.2,5.9,30.5,13.2,38.6,53,47,97.2,2.8,61,39,,,,,,,,,,,
Usage Splits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
By Year,TEAM,GP,MIN,USG%,%FGM,%FGA,%3PM,%3PA,%FTM,%FTA,%OREB,%DREB,%REB,%AST,%TOV,%STL,%BLK,%BLKA,%PF,%PFD,%PTS,,,,,,,,
2024-25,PHI,11,323,35.8,33.9,33.8,17.6,18.5,60.7,59.1,37.5,27.8,29.6,26.4,36,12.3,30.6,26.1,22.3,48.1,37.3,,,,,,,,
2023-24,PHI,39,1309,38.7,39.3,35.8,16.8,16,58.4,56.7,35.4,35.5,35.5,29.6,46.6,20.3,43.7,35.4,22,52.4,41.1,,,,,,,,
2022-23,PHI,66,2284,37,38.2,34.9,11.2,13.5,58.9,58.7,32.7,35.7,35.2,22.1,35.7,19.2,52.1,44.6,23.2,52.4,39.5,,,,,,,,
2021-22,PHI,68,2296,37.5,35.6,34.3,16.9,17.5,60.7,61.4,45.3,39.4,40.4,24.7,39.6,22.4,40.4,42.7,21.8,58,38.7,,,,,,,,
2020-21,PHI,51,1585,35.2,33.2,32.6,15.4,16.6,61.2,58,41.4,36,37,18.1,35.2,16.3,37.1,32.8,21.6,52.7,37,,,,,,,,
2019-20,PHI,51,1506,31.5,30.9,29.9,18.3,19.5,54.1,51.8,42.6,39,39.8,20.5,33.9,18.8,40.1,33.6,27.7,45.9,34.2,,,,,,,,
2018-19,PHI,64,2154,32.7,31.4,31.3,16.7,20.2,48,46.8,35.8,41.4,40.2,19.7,33.7,15,49.6,39.8,23.2,44.6,33.5,,,,,,,,
2017-18,PHI,63,1912,33,31.8,31.7,15,18.4,44,44.6,35,37,36.6,19.2,37.4,13.2,51.2,41.8,26,44.2,32.4,,,,,,,,
2016-17,PHI,31,786,35.6,34.5,32.8,21.3,20.3,53.2,54.3,40.4,31.9,33.7,17.1,39.9,21.6,63.9,44.4,31.7,53.7,37.1,,,,,,,,
